end,parent,service,meter,start,key,unit,quantity
2013-06-01T00:00:00,7160007,Electricity,010003082,2013-04-30T00:00:00,2,kw,42.52
2012-12-01T00:00:00,7160008,Electricity,010003082,2012-10-31T00:00:00,1,kwh,8600.0
2012-12-01T00:00:00,7160008,Electricity,010003082,2012-10-31T00:00:00,2,kw,41.56
2012-08-01T00:00:00,7160009,Electricity,028027751,2012-07-01T00:00:00,1,kwh,1663.0
2011-10-03T00:00:00,7170001,Natural Gas,M19700301165,2011-09-01T00:00:00,1,therm,2162.0
2014-08-01T00:00:00,7170002,Electricity,028027751,2014-07-01T00:00:00,1,kwh,1553.0
2014-03-01T00:00:00,7170003,Electricity,028027751,2014-02-01T00:00:00,1,kwh,1227.0
2013-01-01T00:00:00,7170004,Electricity,028027751,2012-12-01T00:00:00,1,kwh,1343.0
2012-10-01T00:00:00,7170005,Electricity,028027751,2012-08-31T00:00:00,1,kwh,1589.0
2015-01-24T00:00:00,7170006,Electricity,104409,2014-12-24T00:00:00,1,kwh,6900.0
2015-01-01T00:00:00,7180001,Electricity,0999406985,2014-12-04T00:00:00,1,kwh,1.0
2014-11-01T00:00:00,7180002,Electricity,010003082,2014-10-01T00:00:00,1,kwh,9920.0
2014-11-01T00:00:00,7180002,Electricity,010003082,2014-10-01T00:00:00,2,kw,39.16
2014-02-01T00:00:00,7180003,Electricity,010003082,2014-01-01T00:00:00,1,kwh,10760.0
2014-02-01T00:00:00,7180003,Electricity,010003082,2014-01-01T00:00:00,2,kw,33.52
2013-06-01T00:00:00,7180004,Electricity,092282548,2013-04-30T00:00:00,1,kwh,198.0
2013-06-01T00:00:00,7180005,Electricity,092167280,2013-04-30T00:00:00,1,kwh,212.0
2013-03-01T00:00:00,7180006,Electricity,010003082,2013-01-31T00:00:00,1,kwh,7560.0
2013-03-01T00:00:00,7180006,Electricity,010003082,2013-01-31T00:00:00,2,kw,32.44
2014-02-01T00:00:00,7190001,Electricity,092282548,2014-01-01T00:00:00,1,kwh,0.0
2012-06-02T00:00:00,7190002,Electricity,092167280,2012-05-01T00:00:00,1,kwh,195.0
,7190003,Trash,,2012-05-31T00:00:00,1,,0.0
2015-01-24T00:00:00,7190004,Electricity,,2014-12-24T00:00:00,1,kwh,38.0
2015-01-24T00:00:00,7190005,Electricity,51072,2014-12-24T00:00:00,1,kwh,38.0
2012-10-30T00:00:00,7200001,Electricity,028027751,2012-10-01T00:00:00,1,kwh,1286.0
2012-06-02T00:00:00,7200002,Electricity,010003082,2012-05-01T00:00:00,1,kwh,10640.0
2012-06-02T00:00:00,7200002,Electricity,010003082,2012-05-01T00:00:00,2,kw,41.68
,7200003,Trash,,2013-11-28T00:00:00,1,,0.0
2015-01-16T00:00:00,7200004,Electricity,177755,2014-12-15T00:00:00,1,kwh,954.0
2015-01-16T00:00:00,7200004,Electricity,300455,2014-12-15T00:00:00,2,kw,0.0
2015-01-16T00:00:00,7200004,Electricity,,2014-12-15T00:00:00,3,kwh,83.0
2014-09-13T00:00:00,7210001,Electricity,177755,2014-08-14T00:00:00,1,kwh,789.0
2014-09-13T00:00:00,7210001,Electricity,177755,2014-08-14T00:00:00,2,kw,0.0
2014-09-16T00:00:00,7210001,Electricity,,2014-08-18T00:00:00,3,kwh,60.0
2012-11-12T00:00:00,7210002,Electricity,300455,2012-10-12T00:00:00,1,kwh,9400.0
2012-11-12T00:00:00,7210002,Electricity,300455,2012-10-12T00:00:00,2,kw,87.0
2012-11-15T00:00:00,7210002,Electricity,,2012-10-16T00:00:00,3,kwh,78.0
2012-09-13T00:00:00,7210003,Electricity,177755,2012-08-13T00:00:00,1,kwh,516.0
2012-09-13T00:00:00,7210003,Electricity,177755,2012-08-13T00:00:00,2,kw,0.0
2012-09-17T00:00:00,7210003,Electricity,,2012-08-17T00:00:00,3,kwh,60.0
2013-02-25T00:00:00,7210004,Electricity,104409,2013-01-24T00:00:00,1,kwh,6400.0
2012-12-24T00:00:00,7210005,Electricity,51072,2012-11-24T00:00:00,1,kwh,63.0
2014-02-10T00:00:00,7210006,Electricity,2819661,2014-01-11T00:00:00,1,kwh,10560.0
2014-02-10T00:00:00,7210006,Electricity,2819661,2014-01-11T00:00:00,2,kw,42.0
2014-02-10T00:00:00,7210006,Natural Gas,614366,2014-01-12T00:00:00,3,therm,5375.0
2014-02-10T00:00:00,7210007,Electricity,2819661,2014-01-11T00:00:00,1,kwh,10560.0
2014-02-10T00:00:00,7210007,Electricity,2819661,2014-01-11T00:00:00,2,kw,42.0
2014-02-10T00:00:00,7210007,Natural Gas,614366,2014-01-12T00:00:00,3,therm,5375.0
2012-08-08T00:00:00,7210008,Electricity,2819661,2012-07-10T00:00:00,1,kwh,18240.0
2012-08-08T00:00:00,7210008,Electricity,2819661,2012-07-10T00:00:00,2,kw,82.0
2012-08-08T00:00:00,7210008,Natural Gas,614366,2012-07-10T00:00:00,3,therm,25.0
2012-08-21T00:00:00,7210009,Electricity,3565913,2012-07-23T00:00:00,1,kwh,14720.0
2012-08-21T00:00:00,7210009,Electricity,3565913,2012-07-23T00:00:00,2,kw,54.0
2012-08-21T00:00:00,7210009,Natural Gas,20293093,2012-07-23T00:00:00,3,therm,69.0
2015-01-25T00:00:00,7210010,Natural Gas,898494,2014-12-22T00:00:00,1,therm,308.0
2013-02-21T00:00:00,7210011,Electricity,88642678,2013-01-23T00:00:00,1,kwh,25.0
2012-09-20T00:00:00,7210012,Natural Gas,898494,2012-08-21T00:00:00,1,therm,0.0
2015-01-14T00:00:00,7210013,Electricity,3434444,2014-12-13T00:00:00,1,kwh,6300.0
2015-01-14T00:00:00,7210013,Electricity,3434444,2014-12-13T00:00:00,2,kw,18.0
2014-12-08T00:00:00,7210014,Electricity,3626054,2014-11-05T00:00:00,1,kwh,2814.0
2014-12-08T00:00:00,7210014,Electricity,3626054,2014-11-05T00:00:00,2,kw,10.0
2014-09-08T00:00:00,7210015,Electricity,3605851,2014-08-09T00:00:00,1,kwh,23760.0
2014-09-08T00:00:00,7210015,Electricity,3605851,2014-08-09T00:00:00,2,kw,98.0
2014-07-09T00:00:00,7210016,Electricity,3605851,2014-06-09T00:00:00,1,kwh,27120.0
2014-07-09T00:00:00,7210016,Electricity,3605851,2014-06-09T00:00:00,2,kw,98.0
2013-06-09T00:00:00,7210017,Electricity,95507854,2013-05-08T00:00:00,1,kwh,109.0
2013-06-09T00:00:00,7210017,Electricity,95507854,2013-05-08T00:00:00,2,kw,0.0
2013-06-09T00:00:00,7210017,Electricity,95507854,2013-05-08T00:00:00,3,kw,0.0
2013-06-08T00:00:00,7210018,Electricity,3626054,2013-05-08T00:00:00,1,kwh,1959.0
2013-06-08T00:00:00,7210018,Electricity,3626054,2013-05-08T00:00:00,2,kw,2.84
2013-06-08T00:00:00,7210018,Electricity,3626054,2013-05-08T00:00:00,3,kw,8.16
2013-04-09T00:00:00,7210019,Electricity,3605851,2013-03-09T00:00:00,1,kwh,18720.0
2013-04-09T00:00:00,7210019,Electricity,3605851,2013-03-09T00:00:00,2,kw,64.0
2014-07-13T00:00:00,7220001,Electricity,300455,2014-06-14T00:00:00,1,kwh,8440.0
2014-07-13T00:00:00,7220001,Electricity,300455,2014-06-14T00:00:00,2,kw,39.0
2014-07-17T00:00:00,7220001,Electricity,,2014-06-17T00:00:00,3,kwh,45.0
2014-10-24T00:00:00,7230001,Electricity,104409,2014-09-25T00:00:00,1,kwh,4400.0
2014-06-25T00:00:00,7230002,Electricity,104409,2014-05-23T00:00:00,1,kwh,7700.0
2012-10-24T00:00:00,7230003,Electricity,25583,2012-09-23T00:00:00,1,kwh,0.0
2015-01-25T00:00:00,7230004,Natural Gas,682469,2014-12-22T00:00:00,1,therm,1187.0
2014-12-22T00:00:00,7230005,Natural Gas,898494,2014-11-19T00:00:00,1,therm,215.0
2012-07-23T00:00:00,7230007,Natural Gas,898494,2012-06-21T00:00:00,1,therm,0.0
2015-01-11T00:00:00,7230008,Electricity,97352019,2014-12-08T00:00:00,1,kwh,731.0
2015-01-11T00:00:00,7230008,Electricity,97352019,2014-12-08T00:00:00,2,kw,0.0
2014-11-05T00:00:00,7230009,Electricity,3626054,2014-10-07T00:00:00,1,kwh,1727.0
2014-11-05T00:00:00,7230009,Electricity,3626054,2014-10-07T00:00:00,2,kw,12.0
2014-07-24T00:00:00,7240001,Electricity,51072,2014-06-24T00:00:00,1,kwh,41.0
2013-12-23T00:00:00,7250001,Electricity,25583,2013-11-22T00:00:00,1,kwh,0.0
2013-01-23T00:00:00,7250002,Natural Gas,682469,2012-12-20T00:00:00,1,therm,1224.0
2014-09-08T00:00:00,7250003,Electricity,3626054,2014-08-09T00:00:00,1,kwh,3416.0
2014-09-08T00:00:00,7250003,Electricity,3626054,2014-08-09T00:00:00,2,kw,14.0
2013-06-12T00:00:00,7250004,Electricity,3434444,2013-05-13T00:00:00,1,kwh,4800.0
2013-06-12T00:00:00,7250004,Electricity,3434444,2013-05-13T00:00:00,2,kw,30.0
2013-06-12T00:00:00,7250004,Electricity,3434444,2013-05-13T00:00:00,3,kw,18.0
2013-04-09T00:00:00,7250005,Electricity,3626054,2013-03-09T00:00:00,1,kwh,2628.0
2013-04-09T00:00:00,7250005,Electricity,3626054,2013-03-09T00:00:00,2,kw,9.0
2013-04-09T00:00:00,7250006,Electricity,95507854,2013-03-10T00:00:00,1,kwh,382.0
2013-04-09T00:00:00,7250006,Electricity,95507854,2013-03-10T00:00:00,2,kw,0.0
2014-01-25T00:00:00,7260001,Electricity,3565913,2013-12-21T00:00:00,1,kwh,34240.0
2014-01-25T00:00:00,7260001,Electricity,3565913,2013-12-21T00:00:00,2,kw,67.0
2014-01-23T00:00:00,7260001,Natural Gas,20293093,2013-12-22T00:00:00,3,therm,5419.0
2014-09-22T00:00:00,7260002,Natural Gas,682469,2014-08-21T00:00:00,1,therm,55.0
2014-08-21T00:00:00,7260003,Natural Gas,898494,2014-07-23T00:00:00,1,therm,0.0
2013-04-23T00:00:00,7260004,Electricity,3625839,2013-03-24T00:00:00,1,kwh,5800.0
2013-04-23T00:00:00,7260004,Electricity,3625839,2013-03-24T00:00:00,2,kw,22.0
2012-06-23T00:00:00,7260005,Electricity,3625839,2012-05-22T00:00:00,1,kwh,6440.0
2012-06-23T00:00:00,7260005,Electricity,3625839,2012-05-22T00:00:00,2,kw,25.16
2012-06-23T00:00:00,7260005,Electricity,3625839,2012-05-22T00:00:00,3,kw,9.84
2014-08-21T00:00:00,7270001,Electricity,88642678,2014-07-23T00:00:00,1,kwh,22.0
2014-02-24T00:00:00,7280001,Electricity,3625839,2014-01-25T00:00:00,1,kwh,8440.0
2014-02-24T00:00:00,7280001,Electricity,3625839,2014-01-25T00:00:00,2,kw,22.0
2014-01-23T00:00:00,7290001,Natural Gas,898494,2013-12-22T00:00:00,1,therm,339.0
2013-03-09T00:00:00,7300001,Electricity,3605851,2013-02-09T00:00:00,1,kwh,16080.0
2013-03-09T00:00:00,7300001,Electricity,3605851,2013-02-09T00:00:00,2,kw,64.0
2014-07-16T00:00:00,7300002,Electricity,14042180,2014-06-16T00:00:00,1,kwh,74400.0
2015-07-16T00:00:00,7300002,Electricity,14042180,2014-06-16T00:00:00,2,kw,199.0
2012-08-19T00:00:00,7300003,Electricity,900128,2012-07-18T00:00:00,1,kwh,160.0
2013-01-01T00:00:00,7300004,Electricity,4557,2012-12-01T00:00:00,1,kwh,1280.0
2013-05-23T00:00:00,7300005,Electricity,110864,2013-04-24T00:00:00,1,kwh,9781.0
2013-05-23T00:00:00,7300005,Electricity,110864,2013-04-24T00:00:00,2,kw,0.0
2012-10-25T00:00:00,7300006,Electricity,112738,2012-09-25T00:00:00,1,kwh,606.0
2012-05-25T00:00:00,7300007,Electricity,112738,2012-04-26T00:00:00,1,kwh,1144.0
2013-02-07T00:00:00,7310001,Electricity,95507854,2013-01-09T00:00:00,1,kwh,465.0
2013-02-07T00:00:00,7310001,Electricity,95507854,2013-01-09T00:00:00,2,kw,0.0
2013-01-14T00:00:00,7310002,Electricity,3434444,2012-12-11T00:00:00,1,kwh,4800.0
2013-01-14T00:00:00,7310002,Electricity,3434444,2012-12-11T00:00:00,2,kw,30.0
2013-03-01T00:00:00,7310003,Electricity,8204,2013-02-01T00:00:00,1,kwh,1.0
2012-06-15T00:00:00,7310004,Water,,2012-05-11T00:00:00,1,gallon,3.0
2012-03-19T00:00:00,7310005,Water,,2012-02-14T00:00:00,1,gallon,2.0
2014-02-24T00:00:00,7310006,Electricity,110864,2014-01-27T00:00:00,1,kwh,8119.0
2014-02-24T00:00:00,7310006,Electricity,110864,2014-01-27T00:00:00,2,kw,30.89
2013-12-26T00:00:00,7310007,Electricity,112738,2013-11-22T00:00:00,1,kwh,3030.0
2012-10-25T00:00:00,7310008,Electricity,110864,2012-09-25T00:00:00,1,kwh,4758.0
2012-10-25T00:00:00,7310008,Electricity,110864,2012-09-25T00:00:00,2,kw,0.0
2013-01-09T00:00:00,7320001,Electricity,3605851,2012-12-08T00:00:00,1,kwh,15360.0
2013-01-09T00:00:00,7320001,Electricity,3605851,2012-12-08T00:00:00,2,kw,64.0
2013-01-09T00:00:00,7320002,Electricity,97352019,2012-12-06T00:00:00,1,kwh,548.0
2013-01-09T00:00:00,7320002,Electricity,97352019,2012-12-06T00:00:00,2,kw,0.0
2012-12-06T00:00:00,7320003,Electricity,97352019,2012-11-05T00:00:00,1,kwh,512.0
2012-12-06T00:00:00,7320003,Electricity,97352019,2012-11-05T00:00:00,2,kw,0.0
2012-11-05T00:00:00,7320004,Electricity,3626054,2012-10-06T00:00:00,1,kwh,1348.0
2012-11-05T00:00:00,7320004,Electricity,3626054,2012-10-06T00:00:00,2,kw,9.0
2012-10-06T00:00:00,7320005,Electricity,3626054,2012-09-08T00:00:00,1,kwh,1177.0
2012-10-06T00:00:00,7320005,Electricity,3626054,2012-09-08T00:00:00,2,kw,7.07
2012-10-06T00:00:00,7320005,Electricity,3626054,2012-09-08T00:00:00,3,kw,1.93
2012-10-07T00:00:00,7320006,Electricity,97352019,2012-09-06T00:00:00,1,kwh,390.0
2012-10-07T00:00:00,7320006,Electricity,97352019,2012-09-06T00:00:00,2,kw,0.0
2012-10-07T00:00:00,7320006,Electricity,97352019,2012-09-06T00:00:00,3,kw,0.0
2014-08-14T00:00:00,7320007,Electricity,14042180,2014-07-16T00:00:00,1,kwh,70800.0
2015-08-14T00:00:00,7320007,Electricity,14042180,2014-07-16T00:00:00,2,kw,177.0
2015-08-14T00:00:00,7320007,Electricity,14042180,2014-07-16T00:00:00,3,kwh,2301.0
2014-02-15T00:00:00,7320008,Electricity,14042180,2014-01-16T00:00:00,1,kwh,101100.0
2014-02-15T00:00:00,7320008,Electricity,14042180,2014-01-16T00:00:00,2,kw,238.0
2014-02-15T00:00:00,7320008,Electricity,14042180,2014-01-16T00:00:00,3,kwh,5900.0
2013-01-22T00:00:00,7320009,Natural Gas,448033,2012-12-19T00:00:00,1,therm,848.0
2013-01-22T00:00:00,7320009,Natural Gas,992980,2012-12-19T00:00:00,2,therm,484.0
2013-01-22T00:00:00,7320009,Electricity,49520268,2012-12-19T00:00:00,3,kwh,3343.0
2013-01-22T00:00:00,7320009,Electricity,98039604,2012-12-19T00:00:00,4,kwh,1468.0
2013-01-22T00:00:00,7320009,Natural Gas,497267,2012-12-19T00:00:00,5,therm,721.0
2013-01-22T00:00:00,7320009,Electricity,3470041,2012-12-19T00:00:00,6,kwh,2210.0
2013-01-22T00:00:00,7320009,Electricity,3470041,2012-12-19T00:00:00,7,kw,3.0
2014-07-27T00:00:00,7320010,Electricity,900128,2014-06-23T00:00:00,1,kwh,160.0
2012-08-01T00:00:00,7320011,Electricity,8204,2012-07-01T00:00:00,1,kwh,13.0
2013-12-26T00:00:00,7320012,Electricity,110864,2013-11-22T00:00:00,1,kwh,8762.0
2013-12-26T00:00:00,7320012,Electricity,110864,2013-11-22T00:00:00,2,kw,30.24
2012-04-26T00:00:00,7320013,Electricity,112738,2012-03-26T00:00:00,1,kwh,85.0
2012-03-26T00:00:00,7320014,Electricity,110864,2012-02-27T00:00:00,1,kwh,6123.0
2012-03-26T00:00:00,7320014,Electricity,110864,2012-02-27T00:00:00,2,kw,0.0
2014-09-25T00:00:00,7320015,Electricity,112978,2014-08-21T00:00:00,1,kwh,18.0
2014-06-27T00:00:00,7320016,Electricity,110864,2014-05-27T00:00:00,1,kwh,8842.0
2014-06-27T00:00:00,7320016,Electricity,110864,2014-05-27T00:00:00,2,kw,44.4
2014-11-30T00:00:00,7330001,Water,,2014-11-01T00:00:00,1,gallon,4500.0
2014-06-30T00:00:00,7330002,Water,,2014-06-01T00:00:00,1,gallon,4500.0
,7330003,Trash,,2014-08-01T00:00:00,1,yard,2.0
,7330004,Trash,,2013-02-01T00:00:00,1,galllon,96.0
2012-08-31T00:00:00,7330005,Trash,Picnic Area,2012-08-01T00:00:00,1,yd,4.0
2014-10-03T00:00:00,7330006,Electricity,,2014-09-05T00:00:00,1,kwh,860.0
2012-12-12T00:00:00,7330007,Electricity,,2012-11-09T00:00:00,1,kwh,2017.0
2012-12-31T00:00:00,7340001,Water,,2012-12-01T00:00:00,1,gallon,1700.0
,7340002,Trash,,2014-03-01T00:00:00,1,yard,2.0
,7340003,Trash,,2012-12-01T00:00:00,1,yard,1.5
2014-09-05T00:00:00,7340004,Electricity,,2014-08-01T00:00:00,1,kwh,1300.0
2014-08-11T00:00:00,7340005,Electricity,,2014-07-10T00:00:00,1,kwh,4958.0
2014-07-10T00:00:00,7340006,Electricity,,2014-06-10T00:00:00,1,kwh,3934.0
,7350001,Oil,,2013-04-26T00:00:00,1,gallon,86.5
,7350002,Oil,,2012-07-11T00:00:00,1,gallon,11.797
,7360001,Oil,,2012-10-09T00:00:00,1,gallon,537.0
,7360002,Oil,,2013-12-23T00:00:00,1,gallon,1000.0
,7360003,Oil,,2013-01-25T00:00:00,1,gallon,716.3
2013-08-31T00:00:00,7360004,Trash,,2013-06-01T00:00:00,1,yard,1.5
2012-11-30T00:00:00,7370001,Trash,,2012-11-02T00:00:00,1,yard,8.25
2014-08-11T00:00:00,7370002,Water,,2014-07-11T00:00:00,1,gallon,4000.0
2014-07-01T00:00:00,7370003,Electricity,30891,2014-05-27T00:00:00,1,kwh,35400.0
2014-07-01T00:00:00,7370003,Electricity,30891,2014-05-27T00:00:00,2,kw,96.0
2013-05-01T00:00:00,7370004,Electricity,30891,2013-03-26T00:00:00,1,kwh,19320.0
2013-05-01T00:00:00,7370004,Electricity,30891,2013-03-26T00:00:00,2,kw,96.0
2015-02-28T00:00:00,7370005,Trash,,2015-02-01T00:00:00,1,yard,2.0
2014-12-31T00:00:00,7370006,Trash,,2014-12-01T00:00:00,1,yard,2.0
,7380001,Trash,,2013-04-01T00:00:00,1,yard,2.0
2014-03-31T00:00:00,7380002,Water,,2014-03-01T00:00:00,1,gallon,6000.0
2014-03-31T00:00:00,7380003,Trash,,2014-03-01T00:00:00,1,yard,2.0
2014-04-16T00:00:00,8000001,Electricity,14042180,2014-03-18T00:00:00,1,kwh,77400.0
2014-04-16T00:00:00,8000001,Electricity,14042180,2014-03-18T00:00:00,2,kw,232.0
2014-04-09T00:00:00,8000002,Electricity,95507854,2014-03-11T00:00:00,1,kwh,476.0
2013-07-22T00:00:00,8000003,Natural Gas,448033,2013-06-20T00:00:00,1,therm,10.0
2013-07-22T00:00:00,8000003,Natural Gas,992980,2013-06-20T00:00:00,2,therm,0.0
2013-07-22T00:00:00,8000003,Electricity,49520268,2013-06-20T00:00:00,3,kwh,1716.0
2013-07-22T00:00:00,8000003,Electricity,98039604,2013-06-20T00:00:00,4,kwh,3744.0
2013-07-22T00:00:00,8000003,Natural Gas,497267,2013-06-20T00:00:00,5,therm,20.0
2013-07-22T00:00:00,8000003,Electricity,3470041,2013-06-20T00:00:00,6,kwh,37.0
2013-07-22T00:00:00,8000003,Electricity,N/A,2013-06-20T00:00:00,7,kwh,50.0
2013-12-03T00:00:00,8000004,Water,,2013-10-30T00:00:00,1,100cu.ft.,22.0
2013-07-31T00:00:00,8000005,Water,,2013-07-01T00:00:00,1,Gallon,3.0
2014-04-30T00:00:00,8000006,Trash,,2014-04-01T00:00:00,1,lbs,320.0
2013-10-16T00:00:00,8000007,Electricity,,2013-09-17T00:00:00,1,kwh,72.0
2013-10-12T00:00:00,8000007,Electricity,177755,2013-09-13T00:00:00,2,kwh,708.0
2013-09-17T00:00:00,8000008,Electricity,N/A,2013-08-16T00:00:00,1,kwh,60.0
2013-09-13T00:00:00,8000008,Electricity,177755,2013-08-12T00:00:00,2,kwh,1146.0
2014-03-31T00:00:00,8000009,Trash,,2014-03-01T00:00:00,1,yd,5.0
2014-04-10T00:00:00,8000010,Water,,2014-03-10T00:00:00,1,,0.0
2014-04-10T00:00:00,8000010,Water,,2014-03-10T00:00:00,2,,0.0
2013-10-11T00:00:00,8000011,Water,,2013-11-10T00:00:00,1,,0.0
2013-10-11T00:00:00,8000011,Water,,2013-11-10T00:00:00,2,,0.0
2013-06-21T00:00:00,8010001,Electricity,11107,2013-05-23T00:00:00,1,kwh,5.0
2013-09-30T00:00:00,8010002,Oil,,2013-09-01T00:00:00,1,gallon,1095.8
2014-06-02T00:00:00,8010003,Electricity,,2014-05-05T00:00:00,1,kwh,1030.0
2014-06-02T00:00:00,8010003,Electricity,,2014-05-05T00:00:00,2,w,900.0
2014-04-02T00:00:00,8010004,Natural Gas,,2014-03-03T00:00:00,1,therm,432.0
2014-03-04T00:00:00,8010005,Natural Gas,M19900844585,2014-01-31T00:00:00,1,therm,4199.0
2013-05-01T00:00:00,8020001,Natural Gas,M19900844585,2013-04-02T00:00:00,1,therm,1273.0
2014-07-31T00:00:00,8020002,Trash,,2014-07-01T00:00:00,1,yd,2.0
2013-02-01T00:00:00,8030001,Natural Gas,M19941048585,2013-01-03T00:00:00,1,therm,319.0
2013-11-30T00:00:00,8030002,Trash,,2013-11-01T00:00:00,1,yd,2.0
2013-09-30T00:00:00,8030003,Trash,,2013-09-01T00:00:00,1,yd,2.0
2014-04-30T00:00:00,8030004,Trash,,2014-04-01T00:00:00,1,yd,1.5
2014-03-25T00:00:00,8030005,Electricity,51072,2014-02-23T00:00:00,1,kwh,49.0
2013-11-30T00:00:00,8040001,Trash,,2013-11-01T00:00:00,1,yd,2.0
2014-05-31T00:00:00,8040002,Trash,,2014-05-01T00:00:00,1,gallon,96.0
2014-05-06T00:00:00,8050001,Natural Gas,M19951093649,2014-04-04T00:00:00,1,therm,345.0
2014-03-31T00:00:00,8060001,Trash,,2014-03-01T00:00:00,1,Gallon,96.0
2014-11-30T00:00:00,8070001,Trash,Loading Dock,2014-11-01T00:00:00,1,yd,2.0
2014-02-28T00:00:00,8070002,Trash,,2014-02-01T00:00:00,1,,2.0
2014-02-28T00:00:00,8070002,Trash,,2014-02-01T00:00:00,2,yd,2.0
2014-07-31T00:00:00,8070003,Trash,,2014-07-01T00:00:00,1,,2.0
2014-07-31T00:00:00,8070003,Trash,,2014-07-01T00:00:00,2,yd,2.0
2013-12-31T00:00:00,8070004,Trash,,2013-12-01T00:00:00,1,yd,2.0
2014-10-31T00:00:00,8080001,Trash,Loading Dock,2014-10-01T00:00:00,1,yd,2.0
2013-04-30T00:00:00,8080002,Trash,Loading Dock,2013-04-01T00:00:00,1,yd,2.0
2013-04-30T00:00:00,8080002,Trash,Loading Dock,2013-04-01T00:00:00,2,,2.0
2014-02-28T00:00:00,8080003,Trash,,2014-02-01T00:00:00,1,,2.0
2014-02-28T00:00:00,8080003,Trash,,2014-02-01T00:00:00,2,yd,2.0
2014-10-31T00:00:00,8090001,Trash,Loading Dock,2014-10-01T00:00:00,1,yd,2.0
2013-10-31T00:00:00,8090002,Trash,Loading Dock,2013-10-01T00:00:00,1,yd,2.0
2012-12-31T00:00:00,8090003,Trash,,2012-12-01T00:00:00,1,,2.0
2012-12-31T00:00:00,8090003,Trash,,2012-12-01T00:00:00,2,yd,2.0
2013-11-30T00:00:00,8100001,Trash,Loading Dock,2013-11-01T00:00:00,1,yd,2.0
2013-06-30T00:00:00,8100002,Trash,,2013-06-01T00:00:00,1,,2.0
2013-06-30T00:00:00,8100002,Trash,,2013-06-01T00:00:00,2,yd,2.0
2013-03-31T00:00:00,8100003,Trash,,2013-03-01T00:00:00,1,yd,2.0
2014-07-31T00:00:00,8110001,Trash,,2014-07-01T00:00:00,1,,2.0
2014-07-31T00:00:00,8110001,Trash,,2014-07-01T00:00:00,2,yd,2.0
2013-05-31T00:00:00,8110002,Trash,Loading Dock,2013-05-01T00:00:00,1,yd,2.0
2013-05-31T00:00:00,8110002,Trash,,2013-05-01T00:00:00,2,,2.0
2014-01-31T00:00:00,8110003,Trash,,2014-01-01T00:00:00,1,,2.0
2014-01-31T00:00:00,8110003,Trash,,2014-01-01T00:00:00,2,yd,2.0
2013-11-30T00:00:00,8110004,Trash,,2013-11-01T00:00:00,1,,2.0
2013-11-30T00:00:00,8110004,Trash,,2013-11-01T00:00:00,2,yd,2.0
2013-11-30T00:00:00,8120001,Trash,Loading Dock,2013-11-01T00:00:00,1,yd,2.0
2013-11-30T00:00:00,8120001,Trash,Loading Dock,2013-11-01T00:00:00,2,,2.0
2013-01-31T00:00:00,8130001,Trash,,2013-01-01T00:00:00,1,yd,2.0
2011-06-30T00:00:00,8130002,Natural Gas,M19900844585,2011-05-27T00:00:00,1,therm,105.0
2014-10-31T00:00:00,8140001,Natural Gas,M19941048585,2014-10-01T00:00:00,1,therm,167.0
2014-01-03T00:00:00,8150001,Natural Gas,M19700301165,2013-12-03T00:00:00,1,therm,1070.0
2013-04-03T00:00:00,8150002,Natural Gas,M19700301165,2013-03-04T00:00:00,1,therm,634.0
2013-03-04T00:00:00,8160001,Natural Gas,M19700301165,2013-02-01T00:00:00,1,therm,756.0
2013-01-03T00:00:00,8170001,Natural Gas,M19941048585,2012-12-03T00:00:00,1,therm,1795.0
2011-08-01T00:00:00,8170002,Natural Gas,M19941048585,2011-06-30T00:00:00,1,therm,9.0
2015-01-01T00:00:00,8170003,Electricity,0999404038,2014-12-01T00:00:00,1,kwh,1411.0
2013-06-01T00:00:00,8170004,Electricity,092282548,2013-04-30T00:00:00,1,kwh,0.0
2013-01-31T00:00:00,8170005,Electricity,092167280,2013-01-01T00:00:00,1,kwh,128.0
2014-12-15T00:00:00,8170006,Electricity,300455,2014-11-13T00:00:00,1,kwh,27800.0
2014-12-15T00:00:00,8170006,Electricity,300455,2014-11-13T00:00:00,2,kw,82.0
2014-12-15T00:00:00,8170006,Electricity,,2014-11-13T00:00:00,3,kwh,87.0
2012-10-31T00:00:00,8180001,Natural Gas,M19941048585,2012-10-02T00:00:00,1,therm,4.0
2012-01-04T00:00:00,8180002,Natural Gas,M19700301165,2011-12-02T00:00:00,1,therm,721.0
2011-06-30T00:00:00,8180003,Natural Gas,M19941048585,2011-05-27T00:00:00,1,therm,61.0
2013-01-31T00:00:00,8180004,Electricity,0280027751,2013-01-01T00:00:00,1,kwh,1515.0
2012-09-04T00:00:00,8190001,Natural Gas,M19941048585,2012-08-03T00:00:00,1,therm,20.0
2012-07-02T00:00:00,8190002,Natural Gas,M19700301165,2012-05-31T00:00:00,1,therm,2425.0
2015-01-01T00:00:00,8190003,Electricity,0999404480,2014-11-30T00:00:00,1,kwh,106.0
2012-12-31T00:00:00,8190004,Electricity,010003082,2012-12-01T00:00:00,1,kwh,8240.0
2012-12-31T00:00:00,8190004,Electricity,010003082,2012-12-01T00:00:00,2,kw,37.36
2012-05-31T00:00:00,8200001,Natural Gas,M19700301165,2012-05-01T00:00:00,1,therm,2142.0
2012-03-05T00:00:00,8200002,Natural Gas,M19700301165,2012-02-02T00:00:00,1,therm,820.0
